State,FCEV Sales,FCEV Market Share,BEV Sales,BEV Market Share,PHEV Sales,PHEV Market Share,year,State Name,state_code,EPA_Region,ev_sales,ev_market_share,total,nonev_sales,population,PR,at_risk,incidence_cases,AC,AC_5,AC_95,IR,SAF,SAF_5,SAF_95,nonev_market_share,year_fixed
California,19,0.0,20943,0.0129,17512,0.0108,2013,California,6,9.0,38474,0.02369834350586915,1623489.0,1585015.0,9157430.0,0.0885338074409161,8346687.8557263315,37969.40987537321,10798.554259524855,4888.549014078796,13990.11243378445,0.0045490391556123,0.2844014245933475,0.1287496705933659,0.3684574629867601,0.9763016564941308,3
Connecticut,0,0.0,400,0.0025,718,0.0044,2013,Connecticut,9,1.0,1118,0.006851245848194041,163182.0,162064.0,782470.0,0.0978965079095042,705868.9194560503,2584.233496471536,544.0238623297126,238.3593166474702,718.8009826773788,0.0036610671262632,0.2105165276560777,0.0922359829221784,0.2781486207259585,0.9931487541518059,3
Maine,0,0.0,48,0.0009,197,0.0037,2013,Maine,23,1.0,245,0.004593692578842764,53334.0,53089.0,262010.0,0.0767175178911223,241909.24313734705,1459.561574869311,122.8147437848814,51.43438531109932,166.9228819217479,0.0060335089140873,0.0841449555123278,0.0352396131802145,0.1143650838688968,0.9954063074211572,3
Maryland,0,0.0,573,0.0019,962,0.0032,2013,Maryland,24,3.0,1535,0.005089876947665454,301579.0,300044.0,1344085.0,0.1073467172133628,1199801.8875942773,25705.136252826684,3967.2523656760254,1700.6929920903274,5313.387311480768,0.0214244839240652,0.1543369514425259,0.0661616019212234,0.2067052770784857,0.9949101230523345,3
Massachusetts,0,0.0,592,0.0019,1233,0.0039,2013,Massachusetts,25,1.0,1825,0.0057725032737210346,316154.0,314329.0,1398069.0,0.0924115188032248,1268871.3203182942,10620.00739527886,1981.2887174395016,860.0851950056183,2633.104059767833,0.0083696488566034,0.1865618962111351,0.0809872501019133,0.2479380627303878,0.994227496726279,3
New Jersey,0,0.0,889,0.0017,1435,0.0028,2013,New Jersey,34,2.0,2324,0.0044440874896260005,522942.0,520618.0,2011356.0,0.0863402623983538,1837694.9951834967,25880.40129351542,5653.9365395812765,2493.717397557789,7442.1091060244,0.0140830776387521,0.2184640213054935,0.0963554378186018,0.2875577168074705,0.995555912510374,3
New York,0,0.0,1107,0.0012,2840,0.0032,2013,New York,36,2.0,3947,0.004278586147874094,922501.0,918554.0,4236806.0,0.0924115188032248,3845276.322665384,23691.26099754,5606.825338608132,2510.090823960265,7314.123226518379,0.006161133559608,0.236662174258699,0.1059500726542543,0.3087266324607139,0.9957214138521259,3
Oregon,0,0.0,1255,0.0092,754,0.0055,2013,Oregon,41,10.0,2009,0.01465449956598172,137091.0,135082.0,857785.0,0.0833782253772492,786264.4089447763,6580.757011312595,854.407578433951,362.3296909172147,1151.993754765858,0.0083696488566034,0.1298342389735996,0.0550589681847171,0.1750548991226287,0.9853455004340183,3
Vermont,0,0.0,69,0.0019,282,0.0078,2013,Vermont,50,1.0,351,0.009665161361383413,36316.0,35965.0,123059.0,0.1103157662460536,109483.65212152687,916.3397237957018,83.3019328468466,34.860166226141025,113.26524746089162,0.0083696488566034,0.0909072592660173,0.0380428407946146,0.1236061741290876,0.9903348386386166,3
California,49,0.0,28749,0.0164,29797,0.017,2014,California,6,9.0,58595,0.033425785002521406,1752988.0,1694393.0,9134153.0,0.0881637924876383,8328851.430357661,106306.88472275608,31530.77182680504,14389.916400848677,40653.801688782696,0.0127636908416063,0.2966014092975819,0.1353620364135114,0.3824192741119835,0.9665742149974786,4
Connecticut,0,0.0,321,0.0019,505,0.003,2014,Connecticut,9,1.0,826,0.004889078296280512,168948.0,168122.0,772709.0,0.0955121995510624,698905.8637970982,4463.661211517426,887.9374839596431,386.47974540221554,1177.896648332632,0.0063866415246063,0.1989258238659622,0.0865835750269298,0.2638857638418765,0.9951109217037195,4
Maryland,0,0.0,551,0.0018,956,0.0032,2014,Maryland,24,3.0,1507,0.004923034706251306,306112.0,304605.0,1346664.0,0.0962955346575867,1216986.2701158756,25705.13625282668,4366.235012203173,1889.4653670627545,5814.557789939849,0.0211219607682009,0.1698584659991069,0.0735053628379417,0.2262021773683634,0.9950769652937487,4
Massachusetts,0,0.0,747,0.0022,756,0.0022,2014,Massachusetts,25,1.0,1503,0.004373801424177257,343637.0,342134.0,1392767.0,0.0917409813186351,1264993.188671789,12330.079295127012,2240.1152177982585,972.7762340983058,2976.6728971297243,0.0097471507400552,0.1816788979356829,0.0788945643263428,0.2414155518291061,0.9956261985758228,4
New Jersey,0,0.0,844,0.0016,1083,0.002,2014,New Jersey,34,2.0,1927,0.0035586334256694366,541500.0,539573.0,1998397.0,0.0938650162243702,1810817.4331722676,18977.904052893435,4408.768032489945,1959.6215925562676,5776.209627665147,0.0104802967462308,0.2323105871018337,0.1032580619595606,0.3043649926549442,0.9964413665743306,4
New York,0,0.0,1021,0.0011,3311,0.0036,2014,New York,36,2.0,4332,0.004667188116123777,928182.0,923850.0,4206551.0,0.0917409813186351,3820637.8832931146,23539.460281867137,5507.444948346643,2456.770078539864,7199.385339665157,0.006161133559608,0.2339664921115088,0.1043681566663767,0.3058432629065404,0.9953328118838762,4
Oregon,0,0.0,1293,0.009,796,0.0056,2014,Oregon,41,10.0,2089,0.014540569511439649,143667.0,141578.0,859997.0,0.071804840073397,798245.0529513988,7780.614858620629,1039.241453626843,444.0686007417085,1394.8248743247332,0.0097471507400552,0.1335680370395666,0.0570737157423615,0.1792692351015575,0.9854594304885603,4
Vermont,0,0.0,79,0.002,201,0.0051,2014,Vermont,50,1.0,280,0.007088607594936709,39500.0,39220.0,121497.0,0.0809946279962468,111656.39568234,1088.3317198070167,104.01000837040031,43.56015312746727,141.3492800701961,0.0097471507400552,0.0955682963911438,0.040024702335416,0.1298770195683171,0.9929113924050633,4
California,74,0.0,33945,0.0174,27645,0.0142,2015,California,6,9.0,61664,0.03160857528181118,1950863.0,1889199.0,9116629.0,0.0713414959783811,8466235.048860107,108060.40675602248,33378.507787983246,15396.74384796042,42791.61759741663,0.0127636908416063,0.3088874897847169,0.1424827493267076,0.3959971915896174,0.9683914247181888,5
Connecticut,0,0.0,511,0.003,504,0.0029,2015,Connecticut,9,1.0,1015,0.0058402476495160935,173794.0,172779.0,761796.0,0.1166982291362787,672895.7558368994,8528.067720064613,1747.9068449797128,763.893504166969,2313.003858763294,0.0126736833247789,0.2049593064167728,0.0895740429417206,0.2712225013552976,0.9941597523504839,5
Maine,0,0.0,50,0.0009,166,0.0028,2015,Maine,23,1.0,216,0.003643355935634045,59286.0,59070.0,256340.0,0.0767175178911223,236674.2314637897,1018.3098853689976,85.39955646889722,35.768060039487565,116.06394920333926,0.0043025802981208,0.083864015950264,0.035124926658771,0.1139770426183008,0.996356644064366,5
Maryland,0,0.0,743,0.0023,700,0.0022,2015,Maryland,24,3.0,1443,0.004466883768155422,323044.0,321601.0,1346113.0,0.1048547826254264,1204966.6139957393,25705.13625282668,4467.938363660232,1934.626953391791,5947.598349072903,0.0213326543277302,0.173815004118833,0.0752622718807432,0.2313778184474269,0.9955331162318446,5
Massachusetts,0,0.0,845,0.0024,821,0.0023,2015,Massachusetts,25,1.0,1666,0.004667228825880988,356957.0,355291.0,1385700.0,0.0841015505862584,1269160.4813526217,10369.752650099535,1910.1663729270572,828.9072247657714,2539.164882550859,0.0081705606205512,0.1842055869007369,0.0799351009358757,0.244862627704672,0.995332771174119,5
New Jersey,0,0.0,960,0.0017,1136,0.002,2015,New Jersey,34,2.0,2096,0.0036901408450704227,568000.0,565904.0,1984003.0,0.0858235972792447,1813728.7255271864,17570.199388121495,3994.0842230721546,1769.494898079421,5243.205766569829,0.0096873358958432,0.227321508131114,0.1007100066989396,0.2984146992728238,0.9963098591549295,5
New York,0,0.0,1282,0.0013,2256,0.0023,2015,New York,36,2.0,3538,0.003587674947320601,986154.0,982616.0,4181910.0,0.0841015505862584,3830204.8845878206,23453.177719056494,5641.366741799794,2521.349115932018,7365.938649180712,0.0061232175368551,0.2405374149881614,0.1075056500289654,0.3140699626044977,0.9964123250526794,5
Oregon,0,0.0,1577,0.0102,754,0.0049,2015,Oregon,41,10.0,2331,0.015076839490841354,154608.0,152277.0,863265.0,0.0924306945361342,783472.8164812642,6401.412141614153,911.7281631042026,391.5904926578884,1219.8964672373602,0.0081705606205512,0.1424260995753204,0.0611725169376684,0.190566774994393,0.9849231605091586,5
Vermont,0,0.0,53,0.0013,243,0.0061,2015,Vermont,50,1.0,296,0.0072602403728231546,40770.0,40474.0,120051.0,0.1031957757463336,107662.24392587692,879.6608905409474,82.72580470631159,34.634951789592535,112.4479758882893,0.0081705606205512,0.0940428358198798,0.0393730722395692,0.1278310506894758,0.9927397596271769,5
Connecticut,1,0.0,585,0.0034,926,0.0054,2016,Connecticut,9,1.0,1512,0.008787683294683801,172059.0,170547.0,751855.0,0.1096162827755729,669439.4497137717,8528.067720064613,1142.5267963864403,507.0653528925325,1497.2964458728209,0.012739117367091,0.1339725285832725,0.0594584106900936,0.1755727668941958,0.9912123167053162,6
Maine,0,0.0,37,0.0006,261,0.0044,2016,Maine,23,1.0,298,0.004832406311317236,61667.0,61369.0,254497.0,0.0734349072821263,235808.0364014207,1402.261125923506,41.26236964794516,17.254944259302764,56.13029803418468,0.005946621443963,0.0294255961925568,0.012305086363953,0.0400284205248991,0.9951675936886828,6
Maryland,2,0.0,878,0.0028,1307,0.0041,2016,Maryland,24,3.0,2187,0.006860509252433489,318781.0,316594.0,1345550.0,0.1048547826254264,1204462.6472383577,17764.427519728273,1858.4016682930685,824.2123087463317,2437.250571725895,0.0147488405393552,0.104613653675539,0.0463967841255229,0.137198374055072,0.9931394907475665,6
Massachusetts,0,0.0,1105,0.0032,1800,0.0052,2016,Massachusetts,25,1.0,2905,0.008392218492347336,346154.0,343249.0,1378299.0,0.0803484908077688,1267554.7554681432,11346.193292414564,1041.906102684821,452.9977938882805,1383.4048826402095,0.008951245098855,0.0918286931865845,0.0399250904874967,0.1219267861023553,0.9916077815076526,6
New Jersey,0,0.0,1332,0.0023,2648,0.0046,2016,New Jersey,34,2.0,3980,0.0068723656651085855,579131.0,575151.0,1971351.0,0.081291301515043,1811097.3114670184,9619.11155071124,1384.0938948415478,622.0491368386919,1800.8457524719938,0.0053112063552894,0.1438899931188767,0.0646680448146687,0.1872153933321252,0.9931276343348914,6
New York,0,0.0,2119,0.0021,3924,0.0039,2016,New York,36,2.0,6043,0.005988813218003504,1009048.0,1003005.0,4150467.0,0.0803484908077688,3816983.240402552,23453.17211081105,1778.8552298596612,792.0098674953384,2326.909950272905,0.0061444262742787,0.0758471059460512,0.0337698399070823,0.0992151483508827,0.9940111867819965,6
Oregon,0,0.0,1944,0.0117,1542,0.0093,2016,Oregon,41,10.0,3486,0.020980536129133212,166154.0,162668.0,870231.0,0.0554516425323823,821975.2616674023,7357.702032380392,505.6406915474034,219.9845264669036,670.913828554068,0.008951245098855,0.0687226377640923,0.0298985370022837,0.0911852403918307,0.9790194638708668,6
Rhode Island,0,0.0,95,0.0019,204,0.0041,2016,Rhode Island,44,1.0,299,0.00598,50000.0,49701.0,208982.0,0.0934207130307763,189458.7525494023,1695.8917301930198,403.1296173496293,185.7598380987271,516.4499278728338,0.008951245098855,0.237709524831368,0.1095351989702695,0.3045300113669718,0.99402,6
Vermont,0,0.0,79,0.002,435,0.0111,2016,Vermont,50,1.0,514,0.013012658227848101,39500.0,38986.0,118191.0,0.0827766192848984,108407.54859009857,970.3825379960052,37.14969904047848,15.618132170084367,50.361335388241855,0.008951245098855,0.0382835609523627,0.0160948198865349,0.051898435324533,0.9869873417721519,6
Connecticut,0,0.0,982,0.0059,1322,0.008,2017,Connecticut,9,1.0,2304,0.013842743074122362,166441.0,164137.0,743342.0,0.1287077479525378,647668.1252214647,10713.04651356591,1860.5768406226744,817.5937468049544,2453.8126112125647,0.0165409506757842,0.1736739253644264,0.0763175764960636,0.229049001897388,0.9861572569258776,7
Maine,0,0.0,124,0.0021,340,0.0059,2017,Maine,23,1.0,464,0.007858013819265682,59048.0,58584.0,252622.0,0.0800001285001184,232412.2075380431,1402.2611259235057,48.869517541093394,20.583456796030514,66.17627374900104,0.0060335089140873,0.0348505115328707,0.0146787616197194,0.0471925467558108,0.9921419861807343,7
Maryland,1,0.0,1443,0.0047,1801,0.0058,2017,Maryland,24,3.0,3245,0.010450279854952048,310518.0,307273.0,1343930.0,0.1048547826254264,1203012.5119862105,17743.039706133863,1689.7115334760724,743.5786935007643,2226.572269215801,0.0147488405393552,0.0952323593624112,0.041908190806996,0.1254898994813196,0.9895497201450479,7
Massachusetts,0,0.0,1885,0.0055,2747,0.008,2017,Massachusetts,25,1.0,4632,0.013489625045504187,343375.0,338743.0,1373273.0,0.0771278319875456,1267355.4307829672,10144.435549917733,876.531842015813,379.8498783698554,1166.164357991483,0.008004412419372,0.0864051861439369,0.0374441610379136,0.1149560616017655,0.9865103749544958,7
New Jersey,1,0.0,1985,0.0036,3048,0.0055,2017,New Jersey,34,2.0,5034,0.009083658437119935,554182.0,549148.0,1963383.0,0.0828067707759069,1800801.5939736876,14065.385743138568,1899.256408647452,848.2043365624056,2480.539214233172,0.0078106248851666,0.1350305241058856,0.0603043778572642,0.1763577095952195,0.9909163415628801,7
New York,0,0.0,3476,0.0035,6614,0.0067,2017,New York,36,2.0,10090,0.010159664821682275,993143.0,983053.0,4113612.0,0.0771278319875456,3796338.0248020487,23453.172110811047,1775.4371733292082,791.3540190632983,2320.892890073294,0.0061778408449373,0.0757013663201148,0.0337418757396366,0.0989585920022924,0.9898403351783177,7
Oregon,0,0.0,2291,0.0136,1697,0.01,2017,Oregon,41,10.0,3988,0.02350029463759576,169700.0,165712.0,872372.0,0.057521811713276,822191.582072066,6581.160510640759,431.50905747740194,187.3307901226135,573.3259204218093,0.008004412419372,0.0655673200463225,0.0284647046398165,0.0871162342104901,0.9764997053624043,7
Rhode Island,0,0.0,165,0.0035,268,0.0057,2017,Rhode Island,44,1.0,433,0.00918482065205863,47143.0,46710.0,206851.0,0.1028745489524067,185571.2966746457,1485.3891917815,321.33914622513765,146.03724932016303,415.0911314949253,0.008004412419372,0.2163333003922964,0.0983158152275319,0.2794494088092065,0.9908151793479414,7
Vermont,0,0.0,350,0.0086,521,0.0128,2017,Vermont,50,1.0,871,0.021398388364779874,40704.0,39833.0,116906.0,0.0729487597007441,108377.8522984248,867.5010269223758,34.022033319426384,14.313262991605264,46.10084427038338,0.008004412419372,0.0392184357869015,0.0164994190754842,0.053142120688819,0.9786016116352201,7
Connecticut,0,0.0,1844,0.0109,1571,0.0093,2018,Connecticut,9,1.0,3415,0.020186197724250038,169175.0,165760.0,735668.0,0.0963903550758519,664756.7002620582,5355.885968807193,848.0443911548283,368.64846026857583,1125.7634518523057,0.008056911598929,0.1583387689905757,0.0688305282105693,0.2101918260412522,0.97981380227575,8
Maine,0,0.0,254,0.0036,545,0.0077,2018,Maine,23,1.0,799,0.011288499576151455,70780.0,69981.0,250303.0,0.073339935000848,231945.79424948277,1786.212366478013,64.17537258566476,27.05780430564988,86.84653969846869,0.0077009905364214,0.0359281873701296,0.0151481452113118,0.0486205007469013,0.9887115004238486,8
Maryland,0,0.0,3815,0.0116,2484,0.0075,2018,Maryland,24,3.0,6299,0.019018719806763285,331200.0,324901.0,1339438.0,0.1048547826254264,1198991.519669764,17683.73473164862,1612.6107260949257,708.1200089521999,2127.8620171867296,0.0147488405393552,0.091191750530437,0.0400435778809142,0.1203287681859698,0.9809812801932367,8
Massachusetts,0,0.0,4959,0.0139,4031,0.0113,2018,Massachusetts,25,1.0,8990,0.025198801445217134,356763.0,347773.0,1364785.0,0.073469577852146,1264514.822191059,10262.669689589908,1358.4974909415544,588.2350161150919,1808.0279015540923,0.0081158951318637,0.1323727189933401,0.057317933238344,0.176175201603545,0.9748011985547829,8
New Jersey,0,0.0,5651,0.0097,3579,0.0062,2018,New Jersey,34,2.0,9230,0.01584337204631826,582578.0,573348.0,1951193.0,0.0714069036035361,1811864.3495371053,14065.336132938191,1799.4852066227245,799.8444241384145,2357.074140771518,0.0077629079332189,0.1279375899455891,0.0568663568775537,0.1675803634192377,0.9841566279536818,8
New York,2,0.0,6903,0.0068,8849,0.0088,2018,New York,36,2.0,15754,0.015518919408795564,1015148.0,999394.0,4070693.0,0.073469577852146,3771620.903724314,23237.46012405518,1746.4703812517691,778.4844189533424,2282.9785524291938,0.006161133559608,0.0751575418280692,0.0335012697083647,0.0982456146343583,0.9844810805912044,8
Oregon,0,0.0,3600,0.0205,2376,0.0135,2018,Oregon,41,10.0,5976,0.03395454545454545,176000.0,170024.0,869075.0,0.0720398756246087,806466.9450915433,6545.201153677445,463.63143986515,202.17092480228536,614.2616332051266,0.0081158951318637,0.0708353233123564,0.030888420394642,0.0938491604432969,0.9660454545454545,8
Rhode Island,0,0.0,276,0.0056,343,0.007,2018,Rhode Island,44,1.0,619,0.012559347482043582,49286.0,48667.0,205982.0,0.0782829150587498,189857.1285903686,1540.860545676193,307.25666502628656,138.7244138875369,398.41854370364166,0.0081158951318637,0.1994058877608873,0.0900304795763713,0.2585688528541038,0.9874406525179564,8
Vermont,0,0.0,355,0.0083,469,0.0109,2018,Vermont,50,1.0,824,0.019150320721390723,43028.0,42204.0,115394.0,0.0876633535225829,105278.17498361508,854.4266278410163,31.69199736679782,13.305217257433382,43.00067794198857,0.0081158951318637,0.0370915375693262,0.0155721004283928,0.0503269403607464,0.9808496792786093,8
Connecticut,0,0.0,2383,0.0141,927,0.0055,2019,Connecticut,9,1.0,3310,0.01958487172204866,169008.0,165698.0,727440.0,0.0876300628097275,663694.3871096919,5347.327005648198,830.6688619062255,360.65293176379583,1103.5524299150504,0.008056911598929,0.1553428210073591,0.067445460392239,0.2063745921559324,0.9804151282779513,9
Maine,0,0.0,518,0.0079,471,0.0072,2019,Maine,23,1.0,989,0.015083117279243557,65570.0,64581.0,248842.0,0.0935072633484933,225573.46557383423,1360.999515321308,42.84098918366934,17.980415255807433,58.14333401902224,0.0060335089140873,0.0314775932697928,0.0132111841726575,0.0427210541697332,0.9849168827207564,9
Maryland,0,0.0,5169,0.0189,1637,0.006,2019,Maryland,24,3.0,6806,0.02488546324768824,273493.0,266687.0,1334687.0,0.1048547826254264,1194738.6847420174,17621.010347459083,1590.3274234836913,698.665495581932,2097.989550409187,0.0147488405393552,0.0902517728623327,0.0396495707002792,0.1190618193304513,0.9751145367523117,9
Massachusetts,0,0.0,5646,0.0162,2212,0.0063,2019,Massachusetts,25,1.0,7858,0.02238032308778965,351112.0,343254.0,1352800.0,0.0731974562153916,1253778.4812318182,7760.898061187332,982.6356124942744,424.0721450724893,1310.5059822645544,0.0061900073875589,0.1266136476406626,0.0546421485927378,0.1688600947896049,0.9776196769122103,9
New Jersey,0,0.0,7276,0.0127,2157,0.0038,2019,New Jersey,34,2.0,9433,0.01646494936412795,572914.0,563481.0,1938578.0,0.0863402623983538,1771200.666800324,15985.503611879096,2258.012184434902,1011.95156968948,2943.0629535306816,0.0090252357688849,0.1412537408428556,0.0633043283626974,0.1841082411281457,0.9835350506358721,9
New York,0,0.0,8830,0.009,5993,0.0061,2019,New York,36,2.0,14823,0.015087637155711174,982460.0,967637.0,4028299.0,0.0731974562153916,3733437.760324994,23002.2086778463,1822.36190431451,809.3041121074009,2388.271588963533,0.006161133559608,0.079225518289887,0.0351837566314599,0.10382792463159,0.9849123628442888,9
Oregon,0,0.0,5366,0.0332,1697,0.0105,2019,Oregon,41,10.0,7063,0.043699381910200646,161627.0,154564.0,866562.0,0.0687224735050786,807009.715914492,4995.396103342515,285.2544905948766,122.69409095969188,381.1860051947576,0.0061900073875589,0.0571034778211096,0.0245614338525817,0.0763074633740653,0.9563006180897994,9
Rhode Island,0,0.0,405,0.0076,277,0.0052,2019,Rhode Island,44,1.0,682,0.012797898292362544,53290.0,52608.0,204495.0,0.0866516843397142,186775.16381095012,1156.1396438023053,234.8815935623404,106.24527268703469,304.2256854037672,0.0061900073875589,0.2031602279373996,0.0918965743079407,0.2631392211439369,0.9872021017076374,9
Vermont,0,0.0,662,0.0154,343,0.008,2019,Vermont,50,1.0,1005,0.02337861728854564,42988.0,41983.0,114005.0,0.0810626793675781,104763.44923869924,648.4865247337002,24.245816181048355,10.182518672391256,32.89041124987161,0.0061900073875589,0.0373883114857395,0.015701974187625,0.0507187273681253,0.9766213827114544,9
